X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.108699204408,47.4467018880891,221,739,0000000,600,Public Fishing Rec Area,Public Fishing Rec Area,W Lake Desire Dr SE & 174th Ave SE,98058
-122.447839566471,47.3898524561835,222,773,0000000,600,Public Boat Launch,Public Boat Launch,SW Barton Dr,98070
-122.058955479415,47.4379531028279,223,6003014,0000000,600,Lower Lions Reach Natural Area,Lower Lions Reach Natural Area,21052 SE 184th St,98038
-122.140971141298,47.7429971318002,224,800,0000000,600,Gold Creek Park,Goldcreek County Park,148th Ave NE & NE 147th Pl,98072
-122.3302763321,47.6637794360031,225,2192,334273,600,Home of the Good Shepherd,Home of the Good Shepherd,4649 Sunnyside Ave N,98103
-122.326725901783,47.5984873012048,226,1481,793945,360,HI at American Hotel,American Hotel,520 King St,98101
-122.31746564235,47.705901608669,227,1102,267028,600,Thornton Creek Park at Northgate,Thornton Creek Park at Northgate,10600 Roosevelt Way NE,98125
-122.32081510475,47.6122110338921,228,1795,0000000,330,Polyclinic-First Hill,Polyclinic - First Hill,1145 Broadway Ave,98122
-121.983619806323,47.7365482238004,229,280,0000000,600,Taylor Park,Taylor Park,Valley St & Park St,98019
-122.209618280936,47.479915059819,230,6006893,0000000,600,Gateway Park,Gateway Park,528 S 3rd St,98057
-122.299961030727,47.3165745366844,231,1922,0000000,690,Gateway Center,Gateway Center,Gateway Center Blvd & S Gateway Center Pl,98003
-121.879200523596,47.5341043497303,232,6005169,0000000,600,Cottonwood Park,Cottonwood Park,7413 Cottonwood Dr SE,98065
-122.130123873997,47.6164692341534,233,2403,108084,64,Crossroads Post Office,Crossroads Post Office,15731 NE 8th St,98008
-122.180036197845,47.537038610937,234,697,0000000,600,Hazelwood Park,Hazelwood Park,SE 73rd Pl & 121st Pl SE,98056
-122.313108825407,47.6554580090702,235,1543,928644,360,College Inn,College Inn,4000 University Way NE,98105
-122.189216585292,47.5568515614729,236,580004,241280,580,Newport Hills P&R with bicycle lockers,Newport Hills P&R,5115 113th Pl SE,98006
-122.336483953619,47.609086990975,237,1171,0000000,210,Department of Licensing-Seattle,DOL - Seattle,205 Spring,98101
-122.329912482571,47.6055999525933,238,2663,434140,330,Swedish Clinic Downtown Seattle,Swedish Downtown,800 5th Ave,98104
-122.32333377176,47.6781364794018,239,1809,339990,60,Ravenna Blvd Office Bldg,Ravenna Blvd Office Bldg,444 NE Ravenna Blvd,98115
-122.35140601032,47.6123640909392,240,1572,442639,360,Edgewater Inn,Edgewater Inn,Alaskan Way & Wall Street,98121
-121.360446262682,47.7094387213701,241,1889,72386,390,Skykomish Library,Skykomish Lib,100 5th St N,98288
-122.354251450445,47.6908175369983,242,841,274444,210,Department of Licensing-Greenwood,DOL - Greenwood,N 85th St & Greenwood Ave N,98103
-122.336655776474,47.6127287740127,243,1702,834695,60,Medical Dental Bldg,Medical Dental Bldg,509 Olive Way,98101
-122.384829599742,47.5610745123293,244,2203,0000000,690,Jefferson Square,Jefferson Square,SW Alaska St & 42nd Ave SW,98116
-122.332018522775,47.5987540738581,245,1554,433064,60,Court In The Square,Court In The Square,401 2nd Ave S,98104
-122.138756870898,47.5489236612933,246,6005040,0000000,600,SE 63rd Greenbelt North,SE 63rd Greenbelt North,7031 148 Ave NE,00000
-122.194904371604,47.6241679103871,247,117,0000000,600,Zumdieck Park,Zumdieck Park,NE 16th Pl & 108th Ave NE,00000
-122.240080856965,47.3878632140895,248,2400011,983817,240,ShoWare Center,ShoWare Center,625 W James St,98032
-122.418287867726,47.6678725460488,249,1655,0000000,480,Indian Cultural Center,Indian Cultural Center,Discovery Park,98199
-122.17935659584,47.3709083633513,250,6600419,8602,665,Administration Center-Kent,Admin,12033 SE 256th St,98030
-122.310433383548,47.7449545114761,251,6002264,184281,600,Hamlin Park,Hamlin Park,16006 15th Ave NE,98155
-122.162978804427,47.5578088431291,252,179,0000000,600,Forest Hill Park,Forest Hill Park,SE 49th St & 134th Ave SE,98006
-122.236033754386,47.4396741205768,253,435,0000000,600,Spring Brook Greenbelt,Spring Brook Greenbelt,SW 43rd St,98032
-122.211391791425,47.4690679423237,254,2320,597634,663,City University,City University,555 S Renton Village Pl,98057
-122.45435958934,47.4286305021766,255,770,21170,661,McMurray Middle School,McMurray,9329 SW Cemetery Rd,98070
-122.333119838761,47.6003159144149,256,5200003,0000000,520,Tourist Info Kiosk (seasonal),Tourist Info (seasonal),Occidental Ave S & S Main St,98104
-122.238362762104,47.6367747401659,257,570146,1156844,570,Evergreen Point Bridge P&R,Evergreen Point Bridge P&R,2860 Evergreen Point Rd,98039
-122.294871644553,47.6825892288347,258,962,12297,661,Eckstein Middle School,Eckstein,3003 NE 75th St,98115
-122.119096793509,47.476362191813,259,753,0000000,600,Maplewood Heights Park,Maplewood Heights Park,168th Ave SE & SE 142nd St,98059
-122.257890877646,47.7571100406392,260,1668,150168,510,Kenmore Air Harbor Inc,Kenmore Air Harbor Inc,6321 NE 175th,98028
-122.149231395202,47.444399210767,261,2683,606570,330,Valley Medical Fairwood Primary Care,Valley Medical Fairwood Primary Care,14410 SE Petrovisky Rd,98058
-122.327331061897,47.581797374853,262,2461,945417,510,SODO Link Light Rail Station,SODO LLR Station,500 S Lander St,98134
-122.415374017772,47.6601475608168,263,1985,415315,450,Fort Lawton Military Reservation,Fort Lawton Military Reservation,Magnolia Blvd W & W Emerson St,98199
-122.333396121571,47.6071532641149,264,2341,834112,360,W Hotel,W Hotel,1112 4th Ave,98101
-122.330297854538,47.6032335044266,265,405,0000000,600,Borden Playfield,Borden Playfield,James St & 4th Ave,98104
-122.329948830679,47.7401335279661,266,1158,0000000,600,Twin Ponds Park,Twin Ponds Park,N 155th St & Corliss Ave N,98133
-122.196720030735,47.7051625986715,267,6007277,35260,600,McAuliffe Park,McAuliffe Park,10824 NE 116th St,98034
-122.316257193139,47.6609380837963,268,1883,334245,60,University District Bldg,University District Bldg,1107 NE 45th St,98105
-122.200109243529,47.6768872449938,269,2266,36874,530,Kirkland QFC,Kirkland QFC,211 Park Place Center,98033
-122.305243313266,47.4060452153324,270,6005309,0000000,600,Steven J. Underwood Memorial Park,Steven J. Underwood Memorial Park,21800 20th Ave S,98198
-122.291354867775,47.640325733396,271,934,427668,300,Broadmoor Golf Course,Broadmoor GC,2340 Broadmoor Dr E,98112
-121.96086087387,47.1943720158577,272,2003,395284,270,King County Fairgrounds,King County Fairgrounds,SE 456th St & 284th Ave SE,98022
-122.302364657415,47.6404224738958,273,942,893436,390,Montlake Library,Montlake Lib,2401 24th Ave E,98112
-122.342211488231,47.7048285769787,274,1505,260184,330,Blood Bank-Northend,Blood Bank - Northend,10357 Stone Ave N,98133
-122.332101750776,47.6642381377748,275,849,0000000,600,Meridian Playground,Meridian Playground,N 50th St & Meridian Ave N,98103
-122.160769925063,47.5790037224337,276,1617,101588,330,Kaiser Permanente - Factoria,Kaiser Permanente - Factoria,13451 SE 36th St,98006
-122.124916049014,47.5509667097438,277,6002998,0000000,600,Lewis Creek Park,Lewis Creek Park,7031 148 Ave NE,00000
-122.324425801771,47.6257356949677,278,6007153,0000000,600,Belmont Place,Belmont Place,Belmont Pl E and Belmont Ave E,98102
-122.11641981787,47.4428483915469,279,738,0000000,600,Petrovitsky Park,Petrovitsky Park,Petrovitsky Rd,98058
-122.333795679365,47.5997885764612,280,1606,832214,60,Globe Office Center,Globe Office Center,308 1st Ave S,98104
-122.336996340645,47.6066858481577,281,1604,832878,60,Galland & Seneca Bldg,Galland & Seneca Bldg,1217 2nd Ave,98101
-122.302400796009,47.5877696779241,282,6006943,932128,600,Colman Playground,Colman Playground,1740 23rd Ave S,98144
-122.105949853536,47.6245679145018,283,232,0000000,600,Tam O Shanter Park,Tam O'Shanter Park,173rd Ave NE,98008
-122.369684315135,47.6672925095424,284,899,0000000,600,Gilman Playground,Gilman Playground,NW 54th St & 11th Ave NW,00000
-122.347683274134,47.6589764041631,285,1861,317422,360,Thunderbird Motel,Thunderbird M,4251 Aurora Ave N,98103
-122.173797016933,47.3035579882258,286,48,0000000,600,Hatchery Natural Area,Hatchery Park,Auburn-Black Diamond Rd,98092
-122.353910048266,47.6181368369977,287,1589,445267,60,Felix Bldg,Felix Bldg,3010 1st Ave,98121
-122.271533679479,47.924820784178,288,2115,0000000,420,Boeing Everett,Boeing Everett,SR 526 & Airport Rd,98204
-121.913804111347,47.6489560043683,289,857,156,180,Carnation City Hall,Carnation CH,4621 Tolt Ave,98014
-122.344780555061,47.7628998931531,290,2334,0000000,530,Bartell Drugs-Gateway Plaza,Bartell Drugs-Gateway Plaza,18420 Aurora Ave N,98133
-122.006658183692,47.4151980862754,291,1976,0000000,120,Hobart Cemetary,Hobart Cemetary,SE  208th St & 252nd Ave SE,00000
-122.192307470755,47.6722302066274,292,458,0000000,600,Everest Park,Everest Park,500 8th St S,98033
-122.129685715703,47.6799293630218,293,6002713,0000000,600,Redmond Muncipal Campus,Redmond Muncipal Campus,212th Ave SE and SE 13th Pl,00000
-122.124944986211,47.6770508996066,294,6002654,0000000,600,83rd St. Open Space,83rd St. Open Space,212th Ave SE and SE 13th Pl,00000
-122.334799277614,47.6076455072995,295,1878,834122,60,Unigard Financial Center,Unigard Financial Center,4th Ave & University St,98101
-122.195143169335,47.3058567137226,296,6002397,0000000,600,State Park - Auburn Narrows,State Park - Auburn Narrows,212th Ave SE and SE 13th Pl,00000
-122.200778785694,47.3147751051826,297,6002396,0000000,600,Lea Hill Tennis Courts,Lea Hill Tennis Courts,212th Ave SE and SE 13th Pl,00000
-122.191637890027,47.297216652227,298,1981,0000000,120,Muckleshoot Indian Cemetery,Muckleshoot Indian Cemetery,Scenic Dr & Dogwood St SE,98092
-122.335726082471,47.4418026727408,299,2238,592768,530,Manhattan QFC,Manhattan QFC,17847 1st Ave S,98148
-122.293067154238,47.627045164926,300,2139,0000000,600,Japanese Teahouse,Japanese Teahouse,Lake Washington Blvd E & E Madison St,00000
-122.20273805157,47.4934835086834,301,1514,737567,420,Boeing Renton,Boeing Renton,635 Park Ave N,98057
-122.178075157075,47.7391472467364,302,248,0000000,600,East Norway Hill Park,East Norway Hill Park,119th Ave NE & NE 154th St,00000
-122.339105417785,47.6078281433675,303,1851,0000000,60,South Arcade 98 Union Bldg,South Arcade 98 Union Bldg,1st Ave & Union St,00000
-122.327447675054,47.4637802432918,304,1214,0000000,600,Moshier Memorial Park,Moshier Park,S 156th Way & 4th Ave S,00000
-122.163866837427,47.7502185172423,305,6002725,0000000,600,Woodin Creek Park,Woodin Creek Park,13301 NE 171st Street,98072
-122.163667325715,47.3876128450749,306,2234,876212,530,Meridian QFC,Meridian QFC,13304 SE 240th St,98042
-122.046942881296,47.3753875008129,307,525,857514,300,Lake Wilderness Golf Course,Lake Wilderness GC,25400 Witte Rd SE,98038
-121.99067504695,47.202408149165,308,293,393867,150,Enumclaw Chamber of Commerce,Enumclaw CC,1421 Cole St,98022
-122.106604505179,47.5506146797248,309,6005027,0000000,600,Lakemont - Deer Run Park and Open Space,Lakemont - Deer Run Park and Open Space,18501 SE Newport Way,00000
-122.318255254606,47.6582515799073,310,2679,14062,330,UW Medical Center Roosevelt,UW Medical Center Roosevelt,4225 Roosevelt Way NE,98105
-122.282444350399,47.4346963502126,311,2705,1002788,330,HealthPoint SeaTac,HealthPoint SeaTac,4040 S 188th St,98188
-122.380189137643,47.66817144808,312,2654,320400,330,Polyclinic-Ballard,Polyclinic-Ballard,1801 NW Market St,98107
-122.344116267775,47.5133101104196,313,1206,781976,660,White Center Heights Elementary School,White Center Heights,10015 6th Ave SW,98146
-122.207626595743,47.3734040332022,314,379,8601,662,Kent-Meridian High School,Kent-Meridian,10020 SE 256th St,98030
-122.205414761768,47.7689064535777,315,263,113,664,St. Brendan Parish School,St. Brendan,10049 NE 195th St,98011
-122.119788064657,47.691700343217,316,633,12148,661,Redmond Middle School,Redmond Middle,10055 166th Ave NE,98052
-122.201801749858,47.4813115218089,317,6600652,525497,666,Amazing Grace Christian School,Amazing Grace,10056 Renton Ave S,98178
-122.358137259681,47.6311040226065,318,1057,417651,664,St. Anne School,St. Anne,101 W Lee St,98119
-122.348454353605,47.5252651255309,319,884,527409,660,Highland Park Elementary School,Highland Park,1012 SW Trenton St,98106
-122.204637520584,47.409630838603,320,389,630373,660,Panther Lake Elementary School,Panther Lake,10200 SE 216th St,98031
-122.348164654957,47.4891126792879,321,1204,12387,664,St. Bernadette Parish School,St. Bernadette,1028 SW 128th St,98146
-122.21735846591,47.320821642851,322,39,32,660,Dick Scobee Elementary School,Scobee,1031 14th St NE,98002
-122.015397452276,47.6195696991716,323,6600673,1008614,660,Rachel Carson Elementary School,Carson,1035 244th Ave NE,98074
-122.200169847335,47.6672445020406,324,475,8634,660,Lakeview Elementary School,Lakeview,10400 NE 68th St,98033
-122.197680167807,47.6044048956615,325,112,82,662,Bellevue High School,Bellevue,10416 SE Wolverine Way,98004
-121.362419633073,47.7093399163517,326,6600330,21149,666,Skykomish K-12 School,Skykomish K-12,105 6th St N,98288
-122.125430618526,47.6004966474937,327,226,84,660,Phantom Lake Elementary School,Phantom Lake,1050 160th Ave SE,98008
-122.318335416378,47.6244269810969,328,830,454290,660,Lowell Elementary School,Lowell,1058 E Mercer St,98102
-122.198624272748,47.7154960371241,329,507,42811,662,Juanita High School,Juanita,10601 NE 132nd St,98034
-122.200730647462,47.7155640205968,330,6600692,42811,664,Futures School,Futures,10601 NE 132nd St,98034
-122.29472667839,47.7080421094597,331,1093,12282,662,Nathan Hale High School,Hale,10750 30th Ave NE,98125
-122.350667512757,47.5061730321616,332,1199,12268,660,Mount View Elementary School,Mount View,10811 12th Ave SW,98146
-122.195629804747,47.6546257538709,333,2743,8640,666,Emerson K-12,Emerson K-12,10903 NE 53rd St,98033
-122.195554092514,47.6552984293104,334,6600694,8640,664,Emerson High School,Emerson,10903 NE 53rd St,98033
-122.198472441709,47.4153986834393,335,398,8605,664,Kent Laboratory Academy,Lab Academy,10515 SE 208th St,98031
-122.234140770913,47.3824290223769,336,420,616801,390,Kent Regional Library,Kent Regional Lib,212 2nd Ave N,98032
-122.334698957375,47.6090213821871,337,1805,834125,60,Rainier Square,Rainier Square,1301 5th Ave,98101
-122.365617959786,47.7368107268268,338,1297,184427,300,Seattle Golf & Country Club,Seattle GC &  Country Club,210 NW 145th St,98177
-122.371795415748,47.6281213150895,339,2152,0000000,630,Pier 86,Pier 86,Alaskan Way W & Prospect,00000
-122.328892487221,47.6284026492637,340,6007150,0000000,600,Eastlake Triangle,Eastlake Triangle,Eastlake Ave E and E Prospect St,98109
-122.130267360525,47.6190617141192,341,214,0000000,690,Crossroads Mall,Crossroads,156th Ave NE & NE 10th St,98008
-122.336684146328,47.6072659552847,342,1518,0000000,60,Brooklyn Bldg,Brooklyn Bldg,2nd Ave & University St,98101
-122.339889622238,47.6076321344855,343,1462,840411,60,84 Union Bldg,84 Union Bldg,84 Union St,98101
-122.330278888423,47.605729390741,344,1818,434140,60,SeaFirst Fifth Ave Plaza,SeaFirst Fifth Ave Plaza,800 5th Ave,98104
-121.897177396531,47.5689143376041,345,335,0000000,600,Fall City Memorial Park,Fall City Memorial Park,42nd St & 333rd Ave SE,00000
-122.167646719158,47.5386900650807,346,2074,743266,530,Bartell Drugs-Coal Creek,Bartell Drugs-Coal Creek,6939 Coal Creek Pky SE,98006
-122.338415363574,47.6135775287891,347,1912,434143,360,Westin Hotel,Westin H,5th Ave & Stewart St,98101
-122.201351744704,47.6171714453386,348,2369,0000000,690,Lincoln Square Mall ,Lincoln Square Mall ,NE 8th & Bellevue Way NE,00000
-122.193617147754,47.7301817713779,349,6002706,0000000,600,Windsor Vista Park,Windsor Vista Park,NE 141st St & 111th Ave NE,98034
-122.184685808719,47.450536726057,350,2261,899700,530,Spring Glen QFC,Spring Glen QFC,16950 116th Ave SE,98058
-122.149635671888,47.5455329520411,351,177,90197,600,Forest Glen Park,Forest Glen Park,SE 63rd St,98027
-122.326350081889,47.5990820485716,352,2416,0000000,64,International Post Office,International Post Office,414 6th Av S,00000
-122.06675051984,47.5090608713112,353,6002692,0000000,600,Cougar/Squak Corridor,Cougar/Squak Corridor,9951 Renton Issaquah Rd SE,98027
-122.379071443485,47.3128263063705,354,330,841779,300,Twin Lakes Golf Course,Twin Lakes GC,3583 SW 320th St,98023
-122.321454597426,47.6092998570514,355,1629,438498,60,Harold H Heath Professional Bldg,Harold H. Heath Professional Bldg,801 Broadway,98104
-122.355502286583,47.681680465054,356,2084,837860,530,Kens Market-Greenwood,Kens Market-Greenwood,7231 Greenwood Ave N,98103
-122.335807116003,47.6064171209308,357,1833,832873,60,Security Pacific Bldg,Security Pacific Bldg,1110 2nd Ave,98101
-122.384634780565,47.5606898682635,358,2056,775171,530,Bartell Drugs-West Seattle,Bartell Drugs-West Seattle,4706 42nd Ave SW,98116
-122.329262404605,47.5183591063391,359,922,514252,720,Vernier Wines,Vernier Wines,430 S 96th St,98108
-122.181522963,47.4763995206914,360,6002837,0000000,600,Riverview Park - Renton,Riverview Park - Renton,280th Dr SE & SE 63rd St,00000
-122.179694796649,47.7495920347683,361,6002636,0000000,600,Brickyard Road Park,Brickyard Road Park,280th Dr SE & SE 63rd St,00000
-122.046131287419,47.5037586898893,362,6002766,0000000,600,Squak Mountain State Park - County,Squak Mountain State Park - County,280th Dr SE & SE 63rd St,00000
-122.169718586505,47.6687741665749,363,6002645,0000000,600,South Rose Hill Park,South Rose Hill Park,280th Dr SE & SE 63rd St,00000
-121.858464749161,47.5648575436377,364,6002949,0000000,600,Snoqualmie Valley Trail Site,Snoqualmie Valley Trail Site,NE 205th St & Hwy 203 to Cedar Falls Rd SE &SE 192nd St,98014
